               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  68,            0.017995,            0.013137,          0.00042676,             0.81721,             0.72067,             0.76462,             0.54353,            0.024398,             0.01663,          0.00053011,            0.003367,            0.003367,            0.003367
                  69,             0.01769,            0.013484,          0.00042218,             0.80095,             0.74179,             0.77358,             0.56366,            0.023956,            0.015792,          0.00043566,            0.003268,            0.003268,            0.003268
                  70,            0.017285,             0.01286,          0.00042467,             0.83219,             0.72537,             0.78045,              0.5673,            0.024062,            0.015645,          0.00043573,            0.003169,            0.003169,            0.003169
                  71,            0.017768,            0.012831,          0.00040657,             0.80157,             0.74328,              0.7803,             0.56757,            0.023853,               0.016,          0.00040633,             0.00307,             0.00307,             0.00307
                  72,            0.017696,            0.012552,          0.00040578,             0.78767,              0.7253,             0.76398,             0.55536,            0.024191,            0.016313,          0.00043443,            0.002971,            0.002971,            0.002971
                  73,            0.017549,             0.01292,           0.0003922,             0.79407,              0.7209,             0.76459,             0.56053,            0.023273,            0.016195,          0.00041922,            0.002872,            0.002872,            0.002872
                  74,            0.016893,            0.012272,          0.00038854,             0.79112,             0.75821,             0.77458,             0.56917,            0.023231,            0.015852,          0.00039773,            0.002773,            0.002773,            0.002773
                  75,            0.016961,            0.012747,          0.00036006,             0.83187,             0.70892,             0.76415,             0.56182,            0.024149,            0.016326,          0.00038247,            0.002674,            0.002674,            0.002674
                  76,            0.016635,            0.012777,          0.00035157,             0.81427,             0.73433,              0.7727,             0.57162,            0.023732,            0.015772,          0.00038905,            0.002575,            0.002575,            0.002575
                  77,            0.016806,            0.012622,          0.00032483,             0.80694,             0.71741,             0.76686,             0.55795,            0.023958,            0.016449,          0.00037435,            0.002476,            0.002476,            0.002476
                  78,            0.016188,            0.012138,          0.00031979,             0.80872,             0.71343,             0.77797,             0.56512,            0.023627,            0.016407,          0.00038865,            0.002377,            0.002377,            0.002377
                  79,            0.016058,            0.012269,          0.00031121,              0.8071,              0.7403,             0.78655,              0.5725,            0.023506,            0.016155,          0.00041874,            0.002278,            0.002278,            0.002278
                  80,            0.016404,            0.012367,          0.00029274,             0.84585,             0.70448,             0.77857,             0.56737,            0.024083,            0.016949,          0.00034709,            0.002179,            0.002179,            0.002179
                  81,            0.015197,            0.011815,          0.00027451,             0.81888,             0.72239,             0.77705,             0.56735,            0.023789,            0.016402,          0.00034661,             0.00208,             0.00208,             0.00208
                  82,            0.015373,            0.011942,          0.00026692,             0.79902,              0.7595,             0.78592,             0.57861,            0.023579,            0.015878,          0.00034993,            0.001981,            0.001981,            0.001981
                  83,             0.01555,             0.01204,          0.00025411,             0.80575,             0.73731,              0.7807,             0.57476,            0.023541,            0.016328,          0.00034837,            0.001882,            0.001882,            0.001882
                  84,            0.014724,             0.01163,          0.00024249,             0.82669,             0.73433,             0.78782,             0.57472,            0.023725,            0.016647,          0.00030576,            0.001783,            0.001783,            0.001783
                  85,            0.014755,            0.011384,           0.0002297,             0.81342,             0.72228,             0.76878,             0.55902,            0.024391,            0.016872,           0.0003642,            0.001684,            0.001684,            0.001684
                  86,            0.015207,            0.011674,           0.0002187,             0.82003,             0.72087,             0.76898,             0.55798,            0.024321,             0.01703,          0.00033721,            0.001585,            0.001585,            0.001585
                  87,            0.014767,            0.011656,          0.00021093,             0.81846,             0.74021,             0.78055,             0.57822,            0.023489,            0.016562,          0.00032882,            0.001486,            0.001486,            0.001486
                  88,            0.014553,            0.011796,          0.00019777,             0.82911,             0.71045,             0.76965,             0.56687,            0.024164,            0.016464,          0.00030103,            0.001387,            0.001387,            0.001387
                  89,            0.014841,             0.01146,           0.0001915,             0.81179,             0.74674,              0.7705,             0.56795,             0.02371,            0.016601,           0.0002909,            0.001288,            0.001288,            0.001288
                  90,            0.014381,            0.011501,          0.00018569,             0.83508,              0.7194,             0.77941,             0.57183,            0.023811,             0.01636,          0.00032882,            0.001189,            0.001189,            0.001189
                  91,            0.014637,            0.011156,          0.00017933,             0.85098,             0.70741,             0.77124,             0.56549,            0.023953,            0.016418,          0.00027153,             0.00109,             0.00109,             0.00109
                  92,            0.014248,            0.011293,          0.00016963,             0.80097,             0.73279,             0.76637,             0.56263,            0.023665,            0.016856,          0.00026957,            0.000991,            0.000991,            0.000991
                  93,             0.01445,            0.011364,          0.00016538,              0.8444,             0.72085,             0.76751,             0.56229,            0.023795,            0.016839,          0.00026489,            0.000892,            0.000892,            0.000892
                  94,              0.0147,            0.011617,          0.00015873,             0.81292,             0.72687,             0.76674,             0.56669,            0.023532,            0.016931,          0.00027951,            0.000793,            0.000793,            0.000793
                  95,            0.014329,            0.011268,          0.00015819,             0.83735,             0.70746,             0.76801,             0.56798,             0.02381,             0.01692,          0.00025627,            0.000694,            0.000694,            0.000694
                  96,            0.013581,            0.011282,          0.00014809,             0.83959,             0.70448,             0.76873,             0.56882,             0.02359,            0.016836,          0.00026718,            0.000595,            0.000595,            0.000595
                  97,            0.014207,            0.010855,          0.00014378,             0.83921,             0.70448,             0.77106,             0.57327,            0.023575,            0.016836,          0.00025359,            0.000496,            0.000496,            0.000496
                  98,            0.013388,            0.010577,          0.00014122,             0.84879,              0.6954,             0.76836,             0.56878,            0.023618,            0.016981,          0.00023714,            0.000397,            0.000397,            0.000397
                  99,            0.014373,            0.011193,          0.00014484,             0.81197,             0.72388,             0.77037,              0.5687,            0.023812,             0.01713,          0.00023017,            0.000298,            0.000298,            0.000298
